course_id,title_original,title,organization,rating,review_count,difficulty,course_type,duration_readable,duration,skills_formatted,skills,url,is_free
course~8H8wFp3KEeWoKRLkmmHLTQ,Modeling Risk and Realities,modeling risk reality,University of Pennsylvania,4.608676005422503,2213,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Risk, Modeling, Probability, Distribution, Mathematical, Modeling, Statistical, Modeling, Risk, Management, Data, Visualization, Predictive, Modeling, Data, Modeling, Probability, Statistic, Risk, Analysis, Simulation, Simulation, Software, Forecasting, Datadriven, Decisionmaking, Business, Analysis, Process, Optimization, Microsoft, Excel",risk modeling probability distribution mathematical modeling statistical modeling risk management data visualization predictive modeling data modeling probability statistic risk analysis simulation simulation software forecasting datadriven decisionmaking business analysis process optimization microsoft excel,/learn/wharton-risk-models,False
course~-Y69EP9dEeSa0SIACyGBQw,Introduction to Systems Engineering,introduction system engineering,UNSW Sydney (The University of New South Wales),4.694103194103194,814,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"System, Engineering, Conceptual, Design, System, Design, Requirement, Analysis, System, Development, Life, Cycle, Requirement, Elicitation, System, Architecture, System, Integration, Engineering, Design, Process, System, Design, Implementation, Concept, Operation, Configuration, Management, Prototyping, System, Requirement, Design, Review, Verification, Validation",system engineering conceptual design system design requirement analysis system development life cycle requirement elicitation system architecture system integration engineering design process system design implementation concept operation configuration management prototyping system requirement design review verification validation,/learn/systems-engineering,True
course~SI2p26W0EeiDiw4YwP822A,Storytelling and influencing: Communicate with impact,storytelling influencing communicate impact,Macquarie University,4.810715854194115,2277,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Overcoming Objections, Influencing, Persuasive, Communication, Storytelling, Rapport, Building, Meeting, Facilitation, Leadership, Presentation, Communication, Verbal, Communication, Skill, Public, Speaking, Nonverbal, Communication, Empathy, Decision Making",overcoming_objections influencing persuasive communication storytelling rapport building meeting facilitation leadership presentation communication verbal communication skill public speaking nonverbal communication empathy decision_making,/learn/communicate-with-impact,False
course~ggSJwHE8EeWxvQr3acyajw,Chicken Behaviour and Welfare,chicken behaviour welfare,The University of Edinburgh,4.765246449456976,1197,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Ethical, Standard, Conduct, Behavior, Management, Behavioral, Health, Learning, Theory, Human, Learning, Health, Assessment, Psychology",ethical standard conduct behavior management behavioral health learning theory human learning health assessment psychology,/learn/chickens,True
course~P71s724mEeaWZAqzz79ZVw,Nanotechnology: A Maker’s Course,nanotechnology maker course,"Duke University, North Carolina State University, The University of North Carolina at Chapel Hill",4.822097994080894,3041,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Prototyping, Engineering, Scientific, Technical, Instrument, Semiconductor, Chemistry, Manufacturing, Process, Laboratory, Equipment, Micrometer, Laboratory, Experience, Physic",prototyping engineering scientific technical instrument semiconductor chemistry manufacturing process laboratory equipment micrometer laboratory experience physic,/learn/nanotechnology,True
course~-A_ToPNPEeSAEiIAC9TCSQ,Introduction to Environmental Law and Policy,introduction environmental law policy,The University of North Carolina at Chapel Hill,4.840126382306477,3165,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Environmental, Law, Environmental, Policy, Environmental, Regulation, Environmental, Issue, Law, Regulation, Compliance, Case, Law, Pollution, Prevention, Environment, Resource, Management, Water, Resource, Risk, Control, Economics",environmental law environmental policy environmental regulation environmental issue law regulation compliance case law pollution prevention environment resource management water resource risk control economics,/learn/environmental-law,True
course~4Zbh5ZhSEeWqkw5zNB248Q,Python for Genomic Data Science,python genomic data science,Johns Hopkins University,4.271396396396397,1776,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Bioinformatics, Data, Structure, Jupyter, Python, Programming, Programming, Principle, Scripting, Language, Scripting, Data, Processing, Computer, Programming, Data, Manipulation, File, Management",bioinformatics data structure jupyter python programming programming principle scripting language scripting data processing computer programming data manipulation file management,/learn/python-genomics,False
course~TYSbV73jEeW1WAr3aepXuw,How to Write and Publish a Scientific Paper (Project-Centered Course),write publish scientific paper projectcentered course,École Polytechnique,4.579710144927536,2691,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Peer, Review, Journal, Scientific, Method, Research, Research, Design, Research, Methodology, Editing, Style, Guide, Ethical, Standard, Conduct, Data, Management",peer review journal scientific method research research design research methodology editing style guide ethical standard conduct data management,/learn/how-to-write-a-scientific-paper,False
course~XRy7uCAeEeWKeQ6ae81EbQ,Foundations of Teaching for Learning: Curriculum,foundation teaching learning curriculum,Commonwealth Education Trust,4.604887983706721,491,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Curriculum, Development, Teaching, Education, Training, Instructional, Curriculum, Design, Course, Development, Instructional, Strategy, Pedagogy, Studentcentred, Learning, Collaboration, Learning, Theory, Planning",curriculum development teaching education training instructional curriculum design course development instructional strategy pedagogy studentcentred learning collaboration learning theory planning,/learn/teacher-curriculum,True
course~XwP08kauEeq3gA6QGBDZ1w,Foundations of Healthcare Systems Engineering,foundation healthcare system engineering,Johns Hopkins University,4.669014084507042,284,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Health, System, System, Engineering, Health, Technology, Healthcare, Industry, Knowledge, Health, Care, System, Integration, System, Analysis, System, Requirement, System, Testing, Requirement, Analysis, Enterprise, Architecture, Solution, Design",health system system engineering health technology healthcare industry knowledge health care system integration system analysis system requirement system testing requirement analysis enterprise architecture solution design,/learn/foundations-of-healthcare-systems-engineering,False
course~jnQnC3Q6EeWLqw7zlLhRzQ,Paleontology: Ancient Marine Reptiles,paleontology ancient marine reptile,University of Alberta,4.855678233438486,1268,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Biology, Ancient History, Life, Science, Taxonomy",biology ancient_history life science taxonomy,/learn/ancient-marine-reptiles,True
course~yj814XQ_EeWIfhKr_WcYsQ,Paleontology: Theropod Dinosaurs and the Origin of Birds,paleontology theropod dinosaur origin bird,University of Alberta,4.897238278741169,1557,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Biology, Life, Science, Taxonomy, Timeline, Research",biology life science taxonomy timeline research,/learn/theropods-birds,True
course~L8kGsnUDEe-CUA7-5BJkaw,Generative AI and Blockchain,generative ai blockchain,INSEAD,4.818181818181818,22,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Agentic, System, Blockchain, Emerging, Technology, AI, Personalization, Artificial, Intelligence, Generative, AI, Semantic, Web, Web, Application, Business, Ethic, Digital, Asset, Governance",agentic system blockchain emerging technology ai personalization artificial intelligence generative ai semantic web web application business ethic digital asset governance,/learn/generative-ai-and-blockchain,False
course~g2PQH8j2Ee2r6xJoYVaBQQ,Analytics in Healthcare Management and Administration,analytics healthcare management administration,Northeastern University,4.724137931034483,29,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Performance, Improvement, Process, Analysis, Health, Care, Administration, Process, Mapping, Health, System, Health, Informatics, Business, Analytics, Clinical, Trial, System, Thinking, Quality, Improvement, Change, Management, Analytics, Health, Care, Care, Coordination, Patient, Coordination, Complex, Problem, Solving, Data, Analysis, Strategic, Thinking, Decision Making, Leadership",performance improvement process analysis health care administration process mapping health system health informatics business analytics clinical trial system thinking quality improvement change management analytics health care care coordination patient coordination complex problem solving data analysis strategic thinking decision_making leadership,/learn/analytics-in-healthcare-management-and-administration,True
course~zTzjmvssEeSDoyIAC1CH0g,The Ancient Greeks,ancient greek,Wesleyan University,4.726660250240616,2078,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Ancient History, European, History, World, History, Art, History, Political, Science, Anthropology, Cultural, Sensitivity, Governance, Scientific, Method",ancient_history european history world history art history political science anthropology cultural sensitivity governance scientific method,/learn/ancient-greeks,True
course~Vp4oX3WkEeWYyRL_9oqa4Q,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),build modern computer first principle nand tetri part projectcentered course,Hebrew University of Jerusalem,4.925714285714286,525,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Computer, Science, Computer, Engineering, Computer, Architecture, Computer, Programming, System, Software, Virtual, Machine, Operating, System, Software, Architecture, Algorithm, Software, Design, Program, Development, Object, Oriented, Programming, Oop, Data, Structure, System, Implementation, Computer, Graphic",computer science computer engineering computer architecture computer programming system software virtual machine operating system software architecture algorithm software design program development object oriented programming oop data structure system implementation computer graphic,/learn/nand2tetris2,False
course~_Mms-nE8EeWKsgrp3VnvAw,"Recruiting, Hiring, and Onboarding Employees",recruiting hiring onboarding employee,University of Minnesota,4.723695652173913,4600,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Workforce, Planning, Employee, Onboarding, Recruitment, Recruitment, Strategy, Talent, Acquisition, Job, Analysis, Human, Resource, Human, Resource, Strategy, Workforce, Management, Employee, Engagement, Talent, Sourcing, Interviewing, Skill",workforce planning employee onboarding recruitment recruitment strategy talent acquisition job analysis human resource human resource strategy workforce management employee engagement talent sourcing interviewing skill,/learn/recruiting-hiring-onboarding-employees,False
course~DmetrPp5EeScaiIAC9WIJw,Foundations of Teaching for Learning: Introduction,foundation teaching learning introduction,Commonwealth Education Trust,4.580143540669856,836,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Creative, Thinking, Classroom, Management, Teaching, Adaptability, Education, Training, Pedagogy, Instructional, Strategy, Professionalism, Instructing, Curriculum, Planning, Student, Engagement, Professional, Development, Learning, Theory, Collaboration, Planning",creative thinking classroom management teaching adaptability education training pedagogy instructional strategy professionalism instructing curriculum planning student engagement professional development learning theory collaboration planning,/learn/teaching,True
course~fcsj0foKEeWhlwo-uJGLjw,Exploring Quantum Physics,exploring quantum physic,"University of Maryland, College Park",4.2388059701492535,67,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Physic, Quantitative, Research, Science, Research, Mechanic, Physical, Science, Chemistry, Advanced, Mathematics, Engineering, Analysis, Mathematical, Modeling",physic quantitative research science research mechanic physical science chemistry advanced mathematics engineering analysis mathematical modeling,/learn/quantum-physics,True
course~3KNgoXgcEeWrAxJQXw-8PQ,Creative Writing: The Craft of Plot,creative writing craft plot,Wesleyan University,4.680524722502523,4955,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Storytelling, Writing, Editing, Storyboarding, Content, Creation, Creativity",storytelling writing editing storyboarding content creation creativity,/learn/craft-of-plot,False
course~V9_aHBU7EeWfzgpfp_iBVw,Internet Giants: The Law and Economics of Media Platforms,internet giant law economics medium platform,The University of Chicago,4.827524575513852,1119,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Intellectual, Property, Law, Regulation, Compliance, Information, Privacy, Medium, Communication, Personally, Identifiable, Information, Digital, Medium, Strategy, Technology, Strategy, Regulation, Legal, Compliance, Network, Protocol, Telecommunication, Market, Dynamic, Case, Law, Lawsuit, Market, Share, Economics, Legal, Proceeding, Apple, Io, Technical, Standard, Competitive, Analysis",intellectual property law regulation compliance information privacy medium communication personally identifiable information digital medium strategy technology strategy regulation legal compliance network protocol telecommunication market dynamic case law lawsuit market share economics legal proceeding apple io technical standard competitive analysis,/learn/internetgiants,True
course~CaoVzSbOEeiBDw6x0cqOxA,The Economics of Health Care Delivery,economics health care delivery,University of Pennsylvania,4.777292576419214,687,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Health, System, Health, Care, Administration, Health, Care, Procedure, Regulation, Health, Care, Healthcare, Industry, Knowledge, Actuarial, Science, Insurance, Health, Policy, Primary, Care, Medicare, Economics, Home, Health, Care, Supply, Demand, Market, Dynamic, Long, Term, Care, Payment, System, Hospital, Medicine, Hospice, Risk, Mitigation",health system health care administration health care procedure regulation health care healthcare industry knowledge actuarial science insurance health policy primary care medicare economics home health care supply demand market dynamic long term care payment system hospital medicine hospice risk mitigation,/learn/health-economics-us-healthcare-systems,False
course~LC1bjKXBEea5PBJ4o_7wGg,Particle Physics: an Introduction,particle physic introduction,University of Geneva,4.418947368421053,950,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Physic, Laboratory, Equipment, Radiation, Protection, Science, Research, Medical, Imaging, Experimentation, Semiconductor, Research, Mathematical, Modeling",physic laboratory equipment radiation protection science research medical imaging experimentation semiconductor research mathematical modeling,/learn/particle-physics,True
course~ct9K_oG4EeWyzwo1CAL63Q,Wharton Business Foundations Capstone,wharton business foundation capstone,University of Pennsylvania,4.637305699481865,386,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Marketing, Planning, Peer, Review, Analysis, Business, Planning, Business, Analysis, Product, Development, Entrepreneurship, Feasibility, Study, Strategic, Thinking, New, Business, Development, Marketing, Strategy, Marketing, Business, Finance, Accounting, Financial, Accounting",marketing planning peer review analysis business planning business analysis product development entrepreneurship feasibility study strategic thinking new business development marketing strategy marketing business finance accounting financial accounting,/learn/wharton-capstone,False
course~DwsRPN8cEeW_vBIaUVB1Gw,English for Media Literacy,english medium literacy,University of Pennsylvania,4.88647114474929,2114,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Advertising, English, Language, Medium, Communication, Online, Advertising, Vocabulary, Literacy, Cultural, Diversity, Journalism, Persuasive, Communication, Grammar, Facebook",advertising english language medium communication online advertising vocabulary literacy cultural diversity journalism persuasive communication grammar facebook,/learn/media,True
course~towthzydEeW0tw4knrMo3Q,Bacteria and Chronic Infections,bacteria chronic infection,University of Copenhagen,4.705575820739969,1919,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Microbiology, Molecular, Cellular, Microbiology, Infectious, Disease, Biology, Infection, Control, Pathology, Pharmacology",microbiology molecular cellular microbiology infectious disease biology infection control pathology pharmacology,/learn/bacterial-infections,True
course~gjNiv8lqEeWuexJbRpuvbQ,Dairy Production and Management,dairy production management,The Pennsylvania State University,4.848626925653048,1493,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Nutrition, Diet, Manufacturing, Production, Market, Dynamic, Operating, Cost, Business, Economics, Water, Resource, Production, Management, Environmental, Management, System, Environment, Molecular, Biology",nutrition diet manufacturing production market dynamic operating cost business economics water resource production management environmental management system environment molecular biology,/learn/dairy-production,True
course~W-hoIJw3EeWJORITtzkPnQ,Entrepreneurship 2: Launching your Start-Up,entrepreneurship launching startup,University of Pennsylvania,4.800704579768495,1987,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Entrepreneurship, Branding, Lean, Methodology, Team, Building, Legal, Risk, Business, Strategy, Strategic, Partnership, Brand, Management, Intellectual, Property, New, Product, Development, Team, Management, Business, Modeling, Presentation, Professional, Networking, Equity, Recruitment, Strategy",entrepreneurship branding lean methodology team building legal risk business strategy strategic partnership brand management intellectual property new product development team management business modeling presentation professional networking equity recruitment strategy,/learn/wharton-launching-startup,False
course~CQk7JA46EeWuEBJhzy2uFw,Grammar and Punctuation,grammar punctuation,"University of California, Irvine",4.728244117949245,19466,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Grammar, Writing, Proofreading, Editing, Peer, Review, English, Language",grammar writing proofreading editing peer review english language,/learn/grammar-punctuation,False
course~k2Ty4TonEeWO-Qq6rEZAow,Games without Chance: Combinatorial Game Theory ,game without chance combinatorial game theory,Georgia Institute of Technology,4.323809523809524,210,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Game, Theory, Combinatorics, Mathematical, Theory, Analysis, Computational, Logic, Mathematical, Modeling",game theory combinatorics mathematical theory analysis computational logic mathematical modeling,/learn/combinatorial-game-theory,True
course~bZf1YEfEEeylbAqjSwTWlQ,ESG Impact: Investor Perspective,esg impact investor perspective,University of Pennsylvania,4.681034482758621,232,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Environmental, Social, Corporate, Governance, Esg, Corporate, Sustainability, Investment, Investment, Management, Return, Investment, Business, Ethic, Portfolio, Management, Sustainability, Reporting, Due, Diligence, Environmental, Management, System, Business, Metric, Stakeholder, Management, Market, Trend, Risk, Analysis, Risk, Management, Performance, Measurement, Governance, Corporate, Finance, Performance, Analysis",environmental social corporate governance esg corporate sustainability investment investment management return investment business ethic portfolio management sustainability reporting due diligence environmental management system business metric stakeholder management market trend risk analysis risk management performance measurement governance corporate finance performance analysis,/learn/esg-impact-investor-perspective,False
course~gUk1J6KaEeWzcRL32DA-SQ,Ancient Philosophy: Plato & His Predecessors,ancient philosophy plato predecessor,University of Pennsylvania,4.792884371029225,1574,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Ancient History, Liberal, Art, Ethical, Standard, Conduct, General, Science, Research, Scientific, Method, Mathematics, Education, Governance",ancient_history liberal art ethical standard conduct general science research scientific method mathematics education governance,/learn/plato,True
course~nnVxd_DjEemB_Q7YXIeE6g,Privacy Law and HIPAA,privacy law hipaa,University of Pennsylvania,4.607361963190184,163,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Medical, Privacy, General, Data, Protection, Regulation, Gdpr, Personally, Identifiable, Information, Law, Regulation, Compliance, Information, Privacy, Regulatory, Compliance, Compliance, Management, Health, Care, Procedure, Regulation, Data, Governance, Data, Security, Security, Control, Incident, Response, Risk, Analysis",medical privacy general data protection regulation gdpr personally identifiable information law regulation compliance information privacy regulatory compliance compliance management health care procedure regulation data governance data security security control incident response risk analysis,/learn/privacy-law-hipaa,False
course~evGYoZ65EeW6bw4ogk2HGQ,The Bilingual Brain,bilingual brain,University of Houston,4.640226628895184,706,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Language, Competency, Language, Learning, Nonverbal, Communication, Neurology, Human, Development, Psychology, Child, Development, Science, Research, Scientific, Method, Experimentation",language competency language learning nonverbal communication neurology human development psychology child development science research scientific method experimentation,/learn/bilingual,True
course~lBMOV6EmEe6oQA6J-7B2nw,Navigating Generative AI: A CEO Playbook,navigating generative ai ceo playbook,Coursera,4.741573033707865,89,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Generative, AI, Business, Transformation, Strategic, Leadership, Google, Cloud, Platform, Business, Strategy, Change, Management, Prompt, Engineering, Business, Ethic, Employee, Training, Risk, Management",generative ai business transformation strategic leadership google cloud platform business strategy change management prompt engineering business ethic employee training risk management,/learn/navigating-generative-ai-ceo-playbook-v2,False
course~FOGKYF0gEeWK1woL5P9cGQ,Management of Urban Infrastructures – part 1,management urban infrastructure part,École Polytechnique Fédérale de Lausanne,4.6515723270440255,795,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Energy, Utility, Public, Work, Transportation, Management, Facility, Management, Land, Management, Operation, Management, Asset, Management, Civil, Engineering, Construction, Management, Stakeholder, Management, Process, Analysis, Project, Management, Public, Administration, Operational, Efficiency, Environmental, Issue, Economics, Peer, Review, Socioeconomics",energy utility public work transportation management facility management land management operation management asset management civil engineering construction management stakeholder management process analysis project management public administration operational efficiency environmental issue economics peer review socioeconomics,/learn/managing-urban-infrastructures-1,True
course~zYo_poalEe-Prw4pgRltBQ,Graphic Design,graphic design,Adobe,4.614285714285714,70,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Adobe, Illustrator, Color, Theory, Typography, Graphic, Visual, Design, Graphic, Design, Graphic, Visual, Design, Software, Design, Adobe, Creative, Cloud, Design, Element, Principle, Logo, Design, Digital, Design, Generative, AI, Agent, Creativity",adobe illustrator color theory typography graphic visual design graphic design graphic visual design software design adobe creative cloud design element principle logo design digital design generative ai agent creativity,/learn/adobe-graphic-design,False
course~YfUyugThEeW0KyIACxqWIg,Fundamentals of Fluid Power,fundamental fluid power,University of Minnesota,4.789712556732224,1322,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Hydraulics, Mechanical, Engineering, Schematic, Diagram, Simulation, Engineering, Analysis, Control, System, Automation, Engineering, Engineering, Calculation, Mathematical, Modeling, Physic",hydraulics mechanical engineering schematic diagram simulation engineering analysis control system automation engineering engineering calculation mathematical modeling physic,/learn/fluid-power,True
course~P_O_iZfiEeWZyg6bf_Oxkw,Implant Dentistry,implant dentistry,The University of Hong Kong,4.843418590143481,1603,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Dental, Procedure, Dentistry, Treatment, Planning, Surgical, Suturing, Oral, Dental, Care, Patient, Evaluation, Dental, Care, Patient, Treatment, Surgery, Oral, Health, Medical, Equipment, Technology, Biology, Health, Technology, Radiography, Radiology, Emerging, Technology, Risk, Analysis",dental procedure dentistry treatment planning surgical suturing oral dental care patient evaluation dental care patient treatment surgery oral health medical equipment technology biology health technology radiography radiology emerging technology risk analysis,/learn/implant-dentistry,True
course~rTTFFgb8EeWJMSIAC7Jl0w,Quantitative Methods,quantitative method,University of Amsterdam,4.742404792468977,2337,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Scientific, Method, Research, Design, Sampling, Statistic, Science, Research, Research, Research, Methodology, Survey, Quantitative, Research, Social, Science, Experimentation, Ethical, Standard, Conduct",scientific method research design sampling statistic science research research research methodology survey quantitative research social science experimentation ethical standard conduct,/learn/quantitative-methods,False
course~iRBJm_LREeSplSIACzYDNg,Initiating and Planning Projects,initiating planning project,"University of California, Irvine",4.7222411589262885,23470,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Stakeholder, Management, Conflict, Management, Project, Management, Project, Planning, Project, Management, Life, Cycle, Project, Documentation, Project, Scoping, Project, Coordination, Organizational, Structure, Planning, Influencing",stakeholder management conflict management project management project planning project management life cycle project documentation project scoping project coordination organizational structure planning influencing,/learn/project-planning,False
course~9voo3M_1Ee2ungry-zmhYQ,Web3 and Blockchain Fundamentals,web blockchain fundamental,INSEAD,4.656565656565657,99,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Digital, Asset, Blockchain, Emerging, Technology, Fintech, Business, Transformation, Digital, Transformation, Ecommerce, Technical, Design, Scalability, Business, Strategy, Governance",digital asset blockchain emerging technology fintech business transformation digital transformation ecommerce technical design scalability business strategy governance,/learn/web3-blockchain-fundamentals,False
course~7wD6e-TPEeWThQoLOXqDhw,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,philosophy science introduction philosophy cognitive science,The University of Edinburgh,4.614206128133705,1436,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Artificial, Intelligence, Agentic, System, Psychology, Anthropology, Human, Learning, Human, Development, Science, Research",artificial intelligence agentic system psychology anthropology human learning human development science research,/learn/philosophy-cognitive-sciences,True
course~bzhAuJ9sEeWJORITtzkPnQ,Managing the Company of the Future,managing company future,"University of London, London Business School",4.824406405300938,3622,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Organizational, Change, Leadership, Management, Business, Management, Innovation, Organizational, Structure, Leadership, Personal, Development, Goal, Setting",organizational change leadership management business management innovation organizational structure leadership personal development goal setting,/learn/company-future-management,True
course~kzmY_qA-EeWHXAr1OpR7HQ,Hypothesis-Driven Development,hypothesisdriven development,University of Virginia,4.687562189054726,1005,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Usability, Testing, Continuous, Delivery, Product, Testing, Agile, Product, Development, Devops, Agile, Methodology, User, Research, Prototyping, Product, Development, Lean, Methodology, Innovation",usability testing continuous delivery product testing agile product development devops agile methodology user research prototyping product development lean methodology innovation,/learn/uva-darden-agile-testing,False
course~nEZQiqBbEeWw6Q7sxrDlWQ,Microeconomics: When Markets Fail,microeconomics market fail,University of Pennsylvania,4.7684049079754605,652,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Market, Dynamic, Economics, Socioeconomics, Supply, Demand, Market, Analysis, Market, Share, Competitive, Analysis, Public, Policy, Policty, Analysis, Research, Development, Consumer, Behaviour",market dynamic economics socioeconomics supply demand market analysis market share competitive analysis public policy policty analysis research development consumer behaviour,/learn/microeconomics-part2,True
course~EmkjvJ-SEeW_wArffOXkOw,Introduction to Human Behavioral Genetics,introduction human behavioral genetics,University of Minnesota,4.823529411764706,595,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Mental, Behavioral, Health, Social, Science, Psychology, Psychiatry, Biostatistics, Medical, Science, Research, Molecular, Biology, Research, Methodology, Biology",mental behavioral health social science psychology psychiatry biostatistics medical science research molecular biology research methodology biology,/learn/behavioralgenetics,True
course~6AL8FY7BEeW5gxKDBxYMJw,Finance for Managers,finance manager,IESE Business School,4.835305719921105,1014,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Financial, Statement, Analysis, Operational, Analysis, Working, Capital, Balance, Sheet, Management, Accounting, Income, Statement, Financial, Forecasting, Forecasting, Return, Investment, Financial, Analysis, Cash, Flow, Cash, Flow, Forecasting, Finance, Budget, Management, Risk, Analysis, Financial, Planning, Account, Receivable, Business, Analysis, Inventory, Management, System, Growth, Strategy",financial statement analysis operational analysis working capital balance sheet management accounting income statement financial forecasting forecasting return investment financial analysis cash flow cash flow forecasting finance budget management risk analysis financial planning account receivable business analysis inventory management system growth strategy,/learn/operational-finance,False
course~RfJ9I6KTEeWM5RIHOLu8Dw,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",resilience child exposed trauma disaster war global perspective,University of Minnesota,4.753405994550409,734,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Child, Welfare, Crisis, Intervention, Research, Research, Methodology, Working, Child, Trauma, Care, Child, Development, Emergency, Response, Risk, Analysis, Social, Science, Human, Development, International, Relation, Cultural, Diversity, System, Thinking, Culture",child welfare crisis intervention research research methodology working child trauma care child development emergency response risk analysis social science human development international relation cultural diversity system thinking culture,/learn/resilience-in-children,True
course~m-oZTNCwEeWxGA7pQdBNkw,Oceanography: a key to better understand our world,oceanography key better understand world,"Universitat de Barcelona, Fundació Navegació Oceànica Barcelona",4.487544483985765,281,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Physical, Science, Water, Resource, Geographic, Information, System, Geospatial, Information, Technology, Chemistry, Environment, Environmental, Science, Physic, Biology, Remote, Access, System",physical science water resource geographic information system geospatial information technology chemistry environment environmental science physic biology remote access system,/learn/oceanography,True
course~PZNTj2DEEeWVEg5QpF1H_w,The Emergence of the Modern Middle East - Part I,emergence modern middle east part,Tel Aviv University,4.7443478260869565,1150,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"World, History, Political, Science, International, Relation, European, History, Social, Science, Economics, Governance, Cultural, Diversity",world history political science international relation european history social science economics governance cultural diversity,/learn/modern-middle-east-1,True
course~6-FfIC8hEeWUWxIOAnoaFQ,Strategic Planning and Execution,strategic planning execution,University of Virginia,4.737278106508875,845,Mixed,Course,1-4 weeks,ONE_TO_FOUR_WEEKS,"Plan, Execution, Organizational, Strategy, Business, Strategy, Datadriven, Decisionmaking, Strategic, Decisionmaking, Strategic, Thinking, Governance, Analysis, Corporate, Strategy, Business, Analysis, Competitive, Analysis, Innovation",plan execution organizational strategy business strategy datadriven decisionmaking strategic decisionmaking strategic thinking governance analysis corporate strategy business analysis competitive analysis innovation,/learn/uva-darden-strategic-planning-execution,False
course~P2AAwo7NEe6AwxJZOkIyOQ,"The Mathematics of Democracy, Politics and Manipulation",mathematics democracy politics manipulation,Johns Hopkins University,4.941176470588236,17,Mixed,Course,1-3 months,ONE_TO_THREE_MONTHS,"Political, Science, Policy, Analysis, Social, Justice, Social, Science, Public, Policy, Game, Theory, Demography, Logical, Reasoning, Applied, Mathematics",political science policy analysis social justice social science public policy game theory demography logical reasoning applied mathematics,/learn/math-for-democracy,True
